ncessch,school_name,latitude,longitude,enrollment,teachers_fte,school_level,school_type,student_teacher_ratio,norm_enrollment,norm_student_teacher_ratio,total_athletes,norm_total_athletes
63432005419,Bell Middle,32.688507,-117.038074,732.0,34.0,2,1,21.529411764705884,0.0488473103909121,0.053311955105722,-4.0,0.0
63432005421,Bird Rock Elementary,32.810807,-117.264151,360.0,15.0,1,1,24.0,0.0239893083862345,0.0596252129471891,-4.0,0.0
63432005422,Birney Elementary,32.756198,-117.148147,513.0,22.0,1,1,23.318181818181817,0.0342131640494487,0.0578829177636673,-4.0,0.0
63432005423,Boone Elementary,32.695387,-117.037012,350.0,15.0,1,1,23.33333333333333,0.0233210825258937,0.0579216354344122,-4.0,0.0
63432005426,Burbank Elementary,32.700497,-117.138482,336.0,15.0,1,1,22.4,0.0223855663214166,0.0555366269165247,-4.0,0.0
63432005427,Cabrillo Elementary,32.720793,-117.233465,105.0,7.0,1,1,15.0,0.0069495489475442,0.0366269165247018,-4.0,0.0
63432005428,Cadman Elementary,32.822132,-117.215709,165.0,8.0,1,1,20.625,0.010958904109589,0.0510008517887563,-4.0,0.0
63432005429,Carson Elementary,32.776697,-117.171038,326.0,16.0,1,1,20.375,0.0217173404610758,0.050362010221465,-4.0,0.0
63432005430,Carver Elementary,32.739849,-117.070694,184.0,8.0,1,1,23.0,0.0122285332442365,0.0570698466780238,-4.0,0.0
63432005431,Central Elementary,32.751126,-117.107218,567.0,26.0,1,1,21.807692307692307,0.037821583695289,0.0540230638186345,-4.0,0.0
63432005432,Chesterton Elementary,32.793439,-117.162984,465.0,17.0,1,1,27.352941176470587,0.0310056799198128,0.0681932057320372,-4.0,0.0
63432005433,Chollas/Mead Elementary,32.710361,-117.097592,502.0,26.0,1,1,19.307692307692307,0.0334781156030738,0.0476346481457214,-4.0,0.0
63432005434,Clairemont High,32.809381,-117.203671,882.0,42.0,3,1,21.0,0.058870698296024,0.0519591141396933,590.0,0.25438972162740897
63432005435,Clay Elementary,32.763078,-117.058235,304.0,14.0,1,1,21.714285714285715,0.020247243568326,0.0537843757605256,-4.0,0.0
63432005437,Correia Middle,32.748645,-117.231925,676.0,28.0,2,1,24.142857142857142,0.0451052455730036,0.0599902652713555,-4.0,0.0
63432005440,Crown Point Elementary,32.793167,-117.238575,254.0,12.0,1,1,21.166666666666668,0.0169061142666221,0.0523850085178875,-4.0,0.0
63432005441,Cubberley Elementary,32.801468,-117.126644,155.0,6.0,1,1,25.83333333333333,0.0102906782492482,0.0643100511073253,-4.0,0.0
63432005442,Curie Elementary,32.85511,-117.202609,508.0,21.0,1,1,24.19047619047619,0.0338790511192783,0.060111949379411,-4.0,0.0
63432005443,Dailard Elementary,32.804941,-117.053513,499.0,21.0,1,1,23.761904761904763,0.0332776478449716,0.0590167924069116,-4.0,0.0
63432005447,Dewey Elementary,32.74695,-117.207644,310.0,12.0,1,1,25.83333333333333,0.0206481790845305,0.0643100511073253,-4.0,0.0
63432005448,Doyle Elementary,32.862976,-117.22088,571.0,24.0,1,1,23.791666666666668,0.0380888740394253,0.0590928449744463,-4.0,0.0
63432005449,Edison Elementary,32.75112,-117.117794,336.0,17.0,1,1,19.764705882352946,0.0223855663214166,0.0488024852189598,-4.0,0.0
63432005451,Ralph Waldo Emerson Elementary,32.695232,-117.11763,386.0,18.0,1,1,21.444444444444443,0.0257266956231206,0.0530948324815445,-4.0,0.0
63432005452,Encanto Elementary,32.714358,-117.058516,431.0,21.0,1,1,20.52380952380953,0.0287337119946541,0.0507422730591384,-4.0,0.0
63432005453,Ericson Elementary,32.926585,-117.136494,645.0,28.0,1,1,23.035714285714285,0.0430337454059472,0.0571611097590654,-4.0,0.0
63432005454,Euclid Elementary,32.752432,-117.092601,423.0,18.0,1,1,23.5,0.0281991313063815,0.0583475298126064,-4.0,0.0
63432005456,Farb Middle,32.820278,-117.100787,457.0,26.0,2,1,17.576923076923077,0.0304710992315402,0.0432118988337046,-4.0,0.0
63432005458,Field Elementary,32.832941,-117.198683,277.0,14.0,1,1,19.785714285714285,0.0184430337454059,0.0488561693842784,-4.0,0.0
63432005459,Fletcher Elementary,32.785368,-117.159478,135.0,6.0,1,1,22.5,0.0089542265285666,0.0557921635434412,-4.0,0.0
63432005460,Florence Elementary,32.748908,-117.164345,217.0,11.0,1,1,19.727272727272727,0.0144336785833611,0.0487068297971194,-4.0,0.0
63432005462,Foster Elementary,32.792492,-117.08457,429.0,17.0,1,1,25.235294117647054,0.028600066822586,0.0627818418679226,-4.0,0.0
63432005463,Franklin Elementary,32.758381,-117.1037,368.0,17.0,1,1,21.647058823529413,0.0245238890745071,0.0536125864315061,-4.0,0.0
63432005464,Freese Elementary,32.704401,-117.027522,243.0,11.0,1,1,22.09090909090909,0.0161710658202472,0.0547467864333281,-4.0,0.0
63432005466,Fulton K-8,32.702216,-117.046322,294.0,15.0,1,1,19.6,0.0195790177079853,0.048381601362862,-4.0,0.0
63432005467,Gage Elementary,32.80683,-117.014945,674.0,28.0,1,1,24.071428571428573,0.0449716004009355,0.0598077391092723,-4.0,0.0
63432005468,Garfield High,32.718404,-117.149205,188.0,21.0,3,4,8.952380952380953,0.0124958235883728,0.0211730348016549,-4.0,0.0
63432005469,Grant K-8,32.749606,-117.176206,712.0,32.0,1,1,22.25,0.0475108586702305,0.0551533219761499,-4.0,0.0
63432005471,Green Elementary,32.796754,-117.044767,447.0,18.0,1,1,24.83333333333333,0.0298028733711994,0.0617546848381601,-4.0,0.0
63432005473,Hamilton Elementary,32.735499,-117.100234,417.0,18.0,1,1,23.166666666666668,0.027798195790177,0.057495741056218,-4.0,0.0
63432005474,Hancock Elementary,32.806216,-117.108455,666.0,25.0,1,1,26.64,0.0444370197126628,0.0663713798977853,-4.0,0.0
63432005475,Hardy Elementary,32.772008,-117.079239,346.0,14.0,1,1,24.714285714285715,0.0230537921817574,0.0614504745680214,-4.0,0.0
63432005476,Hawthorne Elementary,32.839,-117.189245,206.0,10.0,1,1,20.6,0.0136986301369863,0.0509369676320272,-4.0,0.0
63432005477,Hearst Elementary,32.783179,-117.064307,464.0,19.0,1,1,24.42105263157895,0.0309388573337788,0.0607011566394692,-4.0,0.0
63432005479,Henry High,32.797168,-117.051445,2517.0,98.0,3,1,25.68367346938776,0.168125626461744,0.063927615339151,1157.0,0.49721627408993574
63432005480,Hickman Elementary,32.914574,-117.15293,433.0,16.0,1,1,27.0625,0.0288673571667223,0.0674510221465076,-4.0,0.0
63432005481,Holmes Elementary,32.810558,-117.189651,510.0,21.0,1,1,24.285714285714285,0.0340126962913464,0.060355317595522,-4.0,0.0
63432005482,Hoover High,32.756028,-117.098005,2326.0,89.0,3,1,26.13483146067416,0.1553625125292349,0.0650804892521486,570.0,0.24582441113490364
63432005483,Horton Elementary,32.712301,-117.087061,381.0,16.0,1,1,23.8125,0.0253925826929502,0.0591460817717206,-4.0,0.0
63432005484,Fay Elementary,32.751046,-117.083934,492.0,21.0,1,1,23.428571428571427,0.032809889742733,0.0581650036505232,-4.0,0.0
63432005485,Jefferson Elementary,32.7479,-117.133087,374.0,18.0,1,1,20.77777777777778,0.0249248245907116,0.0513912549687677,-4.0,0.0
63432005486,Jerabek Elementary,32.90799,-117.084133,603.0,23.0,1,1,26.217391304347824,0.0402271967925158,0.0652914598918598,-4.0,0.0
63432005487,John Muir Language Academy,32.823162,-117.193959,194.0,11.0,4,1,17.636363636363637,0.0128967591045773,0.0433637912343193,-4.0,0.0
63432005488,Johnson Elementary,32.720053,-117.075185,247.0,12.0,1,1,20.58333333333333,0.0164383561643835,0.0508943781942078,-4.0,0.0
63432005489,Jones Elementary,32.795708,-117.141858,311.0,13.0,1,1,23.923076923076923,0.0207150016705646,0.0594286463110994,-4.0,0.0
63432005490,Juarez Elementary,32.792081,-117.125208,226.0,9.0,1,1,25.11111111111111,0.0150350818576678,0.0624645088018171,-4.0,0.0
63432005495,La Jolla Elementary,32.839071,-117.270596,440.0,20.0,1,1,22.0,0.0293351152689609,0.0545144804088586,-4.0,0.0
63432005496,La Jolla High,32.833426,-117.272757,1287.0,48.0,3,1,26.8125,0.0859338456398262,0.0668121805792163,1102.0,0.473661670235546
63432005497,Lafayette Elementary,32.827149,-117.169369,226.0,15.0,1,1,15.066666666666666,0.0150350818576678,0.0367972742759795,-4.0,0.0
63432005498,Pacific View Leadership Elementary,32.671112,-117.056773,212.0,11.0,1,1,19.272727272727277,0.0140995656531907,0.0475452996747715,-4.0,0.0
63432005499,Lewis Middle,32.796393,-117.07903,961.0,41.0,2,1,23.4390243902439,0.0641496825927163,0.0581917147961939,-4.0,0.0
63432005501,Linda Vista Elementary,32.7931,-117.1734,344.0,17.0,1,1,20.235294117647054,0.0229201470096892,0.0500050105220964,-4.0,0.0
63432005502,Clairemont Canyons Academy,32.819291,-117.170514,285.0,14.0,1,1,20.357142857142858,0.0189776144336785,0.0503163786809442,-4.0,0.0
63432005504,Loma Portal Elementary,32.740016,-117.221066,378.0,16.0,1,1,23.625,0.0251921149348479,0.0586669505962521,-4.0,0.0
63432005505,Longfellow K-8,32.783201,-117.188315,673.0,28.0,1,1,24.035714285714285,0.0449047778149014,0.0597164760282307,-4.0,0.0
63432005506,Perkins K-8,32.700807,-117.148419,397.0,19.0,1,1,20.894736842105264,0.0264617440694954,0.0516901282166233,-4.0,0.0
63432005509,Madison High,32.831113,-117.173848,909.0,43.0,3,1,21.13953488372093,0.0606749081189442,0.0523156768749257,541.0,0.2334047109207709
63432005510,Mann Middle,32.756088,-117.07889,777.0,42.0,2,1,18.5,0.0518543267624457,0.0455706984667802,-4.0,0.0
63432005512,Marshall Elementary,32.743555,-117.086412,371.0,19.0,1,1,19.526315789473685,0.0247243568326094,0.048193311216713,-4.0,0.0
63432005513,Marston Middle,32.808819,-117.200114,650.0,29.0,2,1,22.41379310344828,0.0433678583361176,0.0555718733478235,-4.0,0.0
63432005514,Marvin Elementary,32.796306,-117.068377,505.0,21.0,1,1,24.047619047619047,0.033678583361176,0.0597468970552445,-4.0,0.0
63432005515,Mason Elementary,32.90642,-117.139965,465.0,20.0,1,1,23.25,0.0310056799198128,0.0577086882453151,-4.0,0.0
63432005516,McKinley Elementary,32.7368,-117.121726,500.0,20.0,1,1,25.0,0.0333444704310056,0.0621805792163543,-4.0,0.0
63432005519,Miller Elementary,32.818134,-117.106032,604.0,26.0,1,1,23.23076923076923,0.0402940193785499,0.0576595465862927,-4.0,0.0
63432005520,Mira Mesa High,32.910702,-117.141842,2289.0,89.0,3,1,25.719101123595507,0.1528900768459739,0.0640181459717091,1046.0,0.44967880085653106
63432005521,Miramar Ranch Elementary,32.909524,-117.098232,605.0,24.0,1,1,25.20833333333333,0.040360841964584,0.0627129471890971,-4.0,0.0
63432005522,Mission Bay High,32.800342,-117.223876,1185.0,53.0,3,1,22.358490566037737,0.0791179418643501,0.0554305551091253,707.0,0.30449678800856533
63432005525,Montgomery Middle,32.788565,-117.172044,413.0,21.0,2,1,19.666666666666668,0.0275309054460407,0.0485519591141397,-4.0,0.0
63432005526,Morse High,32.701105,-117.048031,1702.0,78.0,3,1,21.82051282051282,0.1136652188439692,0.0540558249246494,590.0,0.25438972162740897
63432005527,Muirlands Middle,32.832672,-117.268441,730.0,28.0,2,1,26.071428571428573,0.0487136652188439,0.0649184716476028,-4.0,0.0
63432005529,Oak Park Elementary,32.732903,-117.08062,544.0,21.0,1,1,25.904761904761905,0.0362846642165051,0.0644925772694086,-4.0,0.0
63432005530,Ocean Beach Elementary,32.745209,-117.246825,392.0,18.0,1,1,21.77777777777778,0.026127631139325,0.053946621237933,-4.0,0.0
63432005531,Pacific Beach Elementary,32.809024,-117.25058,311.0,14.0,1,1,22.214285714285715,0.0207150016705646,0.0550620588951083,-4.0,0.0
63432005532,Pacific Beach Middle,32.801826,-117.242253,648.0,31.0,2,1,20.90322580645161,0.0432342131640494,0.0517118206297741,-4.0,0.0
63432005533,Paradise Hills Elementary,32.679899,-117.067287,214.0,11.0,1,1,19.454545454545453,0.0142332108252589,0.0480099117237107,-4.0,0.0
63432005534,Penn Elementary,32.673897,-117.047281,366.0,17.0,1,1,21.529411764705884,0.024390243902439,0.053311955105722,-4.0,0.0
63432005535,Perry Elementary,32.685959,-117.059595,351.0,17.0,1,1,20.647058823529413,0.0233879051119278,0.0510572201623409,-4.0,0.0
63432005536,Pershing Middle,32.802063,-117.02057,772.0,31.0,2,1,24.90322580645161,0.0515202138322753,0.0619332857064351,-4.0,0.0
63432005537,Point Loma High,32.739946,-117.225576,1739.0,71.0,3,1,24.492957746478872,0.1161376545272302,0.0608849005446649,1161.0,0.4989293361884368
63432005539,Riley/New Dawn,32.809337,-117.179036,137.0,21.0,4,2,6.523809523809524,0.0090878717006348,0.014967145290825,-4.0,0.0
63432005540,Rolando Park Elementary,32.746391,-117.054692,263.0,12.0,1,1,21.916666666666668,0.0175075175409288,0.0543015332197615,-4.0,0.0
63432005541,Roosevelt International Middle,32.740412,-117.148095,763.0,40.0,2,1,19.075,0.0509188105579686,0.0470400340715502,-4.0,0.0
63432005542,Ross Elementary,32.811816,-117.162038,177.0,7.0,1,1,25.285714285714285,0.0117607751419979,0.0629106838646872,-4.0,0.0
63432005543,Rowan Elementary,32.723956,-117.112051,209.0,11.0,1,1,19.0,0.0138990978950885,0.0468483816013628,-4.0,0.0
63432005545,Sandburg Elementary,32.926242,-117.149001,468.0,20.0,1,1,23.4,0.0312061476779151,0.0580919931856899,-4.0,0.0
63432005548,Sequoia Elementary,32.828977,-117.179482,153.0,9.0,1,1,17.0,0.01015703307718,0.0417376490630323,-4.0,0.0
63432005549,Canyon Hills High,32.826409,-117.104769,1345.0,59.0,3,1,22.79661016949153,0.0898095556298028,0.0565501111656512,865.0,0.3721627408993576
63432005550,Sessions Elementary,32.809127,-117.232753,450.0,17.0,1,1,26.47058823529412,0.0300033411293017,0.0659384707886561,-4.0,0.0
63432005551,Sherman Elementary,32.7091,-117.143301,563.0,24.0,1,1,23.45833333333333,0.0375542933511526,0.0582410562180579,-4.0,0.0
63432005552,Silver Gate Elementary,32.732711,-117.244197,416.0,19.0,1,1,21.894736842105264,0.027731373204143,0.0542454944857885,-4.0,0.0
63432005553,Spreckels Elementary,32.849829,-117.213015,648.0,26.0,1,1,24.923076923076923,0.0432342131640494,0.0619840125802647,-4.0,0.0
63432005554,Standley Middle,32.852935,-117.206615,811.0,35.0,2,1,23.17142857142857,0.0541262946876044,0.0575079094670236,-4.0,0.0
63432005557,Sunset View Elementary,32.724331,-117.250259,366.0,17.0,1,1,21.529411764705884,0.024390243902439,0.053311955105722,-4.0,0.0
63432005558,Taft Middle,32.801706,-117.130377,357.0,19.0,2,1,18.789473684210527,0.0237888406281323,0.0463104097552228,-4.0,0.0
63432005559,Tierrasanta Elementary,32.829434,-117.096832,523.0,23.0,1,1,22.73913043478261,0.0348813899097895,0.0564032293904155,-4.0,0.0
63432005560,Toler Elementary,32.801444,-117.210245,191.0,10.0,1,1,19.1,0.0126962913464751,0.0471039182282794,-4.0,0.0
63432005561,Torrey Pines Elementary,32.85917,-117.243647,459.0,20.0,1,1,22.95,0.0306047444036084,0.0569420783645655,-4.0,0.0
63432005562,Twain High,32.772253,-117.179714,219.0,28.0,3,4,7.821428571428571,0.0145673237554293,0.018283037235337,-4.0,0.0
63432005563,Valencia Park Elementary,32.701827,-117.071338,422.0,20.0,1,1,21.1,0.0281323087203474,0.0522146507666098,-4.0,0.0
63432005564,Vista Grande Elementary,32.834139,-117.108563,369.0,17.0,1,1,21.705882352941178,0.0245907116605412,0.0537629020943982,-4.0,0.0
63432005565,Walker Elementary,32.912295,-117.126251,393.0,19.0,1,1,20.68421052631579,0.0261944537253591,0.0511521563704832,-4.0,0.0
63432005566,Wangenheim Middle,32.90695,-117.125549,768.0,32.0,2,1,24.0,0.0512529234881389,0.0596252129471891,-4.0,0.0
63432005567,Washington Elementary,32.7238,-117.166146,248.0,12.0,1,1,20.666666666666668,0.0165051787504176,0.0511073253833049,-4.0,0.0
63432005568,Webster Elementary,32.723925,-117.092993,194.0,9.0,1,1,21.55555555555556,0.0128967591045773,0.0533787620670073,-4.0,0.0
63432005569,Wegeforth Elementary,32.80542,-117.135875,167.0,9.0,1,1,18.55555555555556,0.0110925492816572,0.0457126632595116,-4.0,0.0
63432005570,Benchley/Weinberger Elementary,32.794136,-117.032202,509.0,22.0,1,1,23.13636363636364,0.0339458737053124,0.0574183057147282,-4.0,0.0
63432005571,Whitman Elementary,32.836795,-117.20428,98.0,5.0,1,1,19.6,0.0064817908453057,0.048381601362862,-4.0,0.0
63432005573,Wilson Middle,32.753969,-117.111091,701.0,34.0,2,1,20.61764705882353,0.0467758102238556,0.0509820623308948,-4.0,0.0
63432007316,Clark Middle,32.740635,-117.100015,836.0,34.0,2,1,24.58823529411765,0.0557968593384564,0.0611283695761098,-4.0,0.0
63432007317,Kimbrough Elementary,32.709639,-117.13181,294.0,14.0,1,1,21.0,0.0195790177079853,0.0519591141396933,-4.0,0.0
63432007322,Chavez Elementary,32.691758,-117.108494,408.0,20.0,1,1,20.4,0.0271967925158703,0.0504258943781942,-4.0,0.0
63432007328,Rosa Parks Elementary,32.746638,-117.097685,764.0,34.0,1,1,22.47058823529412,0.0509856331440026,0.0557170057119951,-4.0,0.0
63432007682,ALBA,32.750766,-117.13485,12.0,7.0,4,4,1.7142857142857142,0.0007350484463748,0.0026770503772207,-4.0,0.0
63432007683,Dana,32.733241,-117.233795,681.0,28.0,2,1,24.321428571428573,0.045439358503174,0.0604465806765636,-4.0,0.0
63432007688,Marshall Middle,32.89615,-117.099236,1352.0,55.0,2,1,24.581818181818186,0.0902773137320414,0.0611119715037943,-4.0,0.0
63432007837,Whittier K-12,32.803436,-117.197999,51.0,9.0,4,4,5.666666666666667,0.0033411293017039,0.0127768313458262,-4.0,0.0
63432007838,University City High,32.860683,-117.205429,1718.0,64.0,3,1,26.84375,0.1147343802205145,0.0668920357751277,1029.0,0.4423982869379015
63432008304,Garfield Elementary,32.758387,-117.134711,245.0,13.0,1,1,18.846153846153847,0.0163047109923154,0.0464552483291835,-4.0,0.0
63432008962,San Diego SCPA,32.679784,-117.048567,1252.0,55.0,3,1,22.76363636363636,0.0835950551286334,0.0564658510144029,-4.0,0.0
63432008963,Bethune K-8,32.689145,-117.049506,505.0,25.0,1,1,20.2,0.033678583361176,0.0499148211243611,-4.0,0.0
63432008964,De Portola Middle,32.829592,-117.091272,666.0,30.0,2,1,22.2,0.0444370197126628,0.0550255536626916,-4.0,0.0
63432008965,Zamorano Elementary,32.680263,-117.037939,831.0,38.0,1,1,21.86842105263158,0.055462746408286,0.054178248005021,-4.0,0.0
63432009189,Challenger Middle,32.913295,-117.157386,847.0,37.0,2,1,22.89189189189189,0.0565319077848312,0.0567935908651411,-4.0,0.0
63432009437,Mt. Everest Academy,32.819872,-117.186551,227.0,11.0,4,4,20.63636363636364,0.0151019044437019,0.051029890041815,-4.0,0.0
63432010057,Hage Elementary,32.921076,-117.12092,529.0,24.0,1,1,22.041666666666668,0.0352823254259939,0.0546209540034071,-4.0,0.0
63432010380,Scripps Elementary,32.930167,-117.082531,719.0,29.0,1,1,24.79310344827586,0.0479786167724691,0.0616518827468718,-4.0,0.0
63432010635,Creative Performing and Media Arts,32.836648,-117.182408,726.0,39.0,2,1,18.615384615384617,0.0484463748747076,0.0458655484209147,-4.0,0.0
63432011140,San Diego International Studies,32.720126,-117.153219,1056.0,46.0,3,1,22.956521739130437,0.0704978282659539,0.0569587437967558,256.0,0.11134903640256959
63432011143,San Diego Business/Leadership,32.720126,-117.153219,550.0,28.0,3,1,19.642857142857142,0.0366855997327096,0.0484911170601119,255.0,0.11092077087794432
63432011145,Kearny Digital Media & Design,32.800381,-117.160327,355.0,14.0,3,1,25.357142857142858,0.0236551954560641,0.0630932100267705,131.0,0.057815845824411134
63432011146,Kearny School of Biomedical Science and Technology,32.800381,-117.160327,355.0,12.0,3,1,29.58333333333333,0.0236551954560641,0.073892674616695,131.0,0.057815845824411134
63432011147,Kearny College Connections,32.800381,-117.160327,352.0,12.0,3,1,29.33333333333333,0.0234547276979619,0.0732538330494037,131.0,0.057815845824411134
63432011148,Kearny Eng Innov & Design,32.800381,-117.160327,315.0,13.0,3,1,24.23076923076923,0.0209822920147009,0.060214912855458,131.0,0.057815845824411134
63432011149,Crawford High,32.752499,-117.076535,1150.0,48.0,3,1,23.95833333333333,0.0767791513531573,0.0595187393526405,455.0,0.19657387580299787
63432011153,San Diego Science and Technology,32.720126,-117.153219,851.0,37.0,3,1,23.0,0.0567991981289675,0.0570698466780238,256.0,0.11134903640256959
63432011154,San Diego Metro Career and Tech,32.804713,-117.170531,107.0,12.0,3,4,8.916666666666666,0.0070831941196124,0.0210817717206132,-4.0,0.0
63432011157,Golden Hill K-8,32.718421,-117.123447,388.0,22.0,1,1,17.636363636363637,0.0258603407951887,0.0433637912343193,-4.0,0.0
63432011235,TRACE,32.750378,-117.193448,448.0,34.0,3,2,13.176470588235292,0.0298696959572335,0.0319671309750476,-4.0,0.0
63432011382,Porter Elementary,32.701601,-117.092916,623.0,26.0,1,1,23.96153846153846,0.0415636485131974,0.0595269296291442,-4.0,0.0
63432011383,Cherokee Point Elementary,32.747411,-117.1107,292.0,13.0,1,1,22.46153846153846,0.0194453725359171,0.0556938802253964,-4.0,0.0
63432011384,Ibarra Elementary,32.752542,-117.089266,358.0,18.0,1,1,19.88888888888889,0.0238556632141663,0.0491198182850653,-4.0,0.0
